source,line_or_turn,field,entity_type,detected_text,confidence,start,end
logs_sample.jsonl,33,full_log_record,DATE_TIME,2025-06-13,0.95,1223,1233
logs_sample.jsonl,33,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,33,full_log_record,PERSON,Sofia Bergqvist,0.85,848,863
logs_sample.jsonl,33,full_log_record,LOCATION,Seattle,0.85,977,984
logs_sample.jsonl,33,full_log_record,LOCATION,WA,0.85,986,988
logs_sample.jsonl,33,full_log_record,DATE_TIME,2025-06-08,0.85,1049,1059
logs_sample.jsonl,33,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,916,931
logs_sample.jsonl,33,full_log_record,URL,sofia.be,0.5,876,884
logs_sample.jsonl,33,full_log_record,URL,example.com,0.5,892,903
logs_sample.jsonl,33,full_log_record,PHONE_NUMBER,1721004384,0.4,7,17
logs_sample.jsonl,33,full_log_record,PHONE_NUMBER,1721004384,0.4,88,98
logs_sample.jsonl,33,full_log_record,US_BANK_NUMBER,1721004384,0.05,7,17
logs_sample.jsonl,34,full_log_record,DATE_TIME,30-day,0.85,173,179
logs_sample.jsonl,34,full_log_record,PHONE_NUMBER,1721004521,0.4,7,17
logs_sample.jsonl,34,full_log_record,PHONE_NUMBER,1721004521,0.4,90,100
logs_sample.jsonl,34,full_log_record,US_BANK_NUMBER,1721004521,0.05,7,17
logs_sample.jsonl,35,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,289,318
logs_sample.jsonl,35,full_log_record,DATE_TIME,1721004658,0.85,7,17
logs_sample.jsonl,35,full_log_record,DATE_TIME,RF-2026-88034,0.85,394,407
logs_sample.jsonl,35,full_log_record,URL,example.org,0.5,307,318
logs_sample.jsonl,35,full_log_record,PHONE_NUMBER,1721004658,0.4,7,17
logs_sample.jsonl,35,full_log_record,PHONE_NUMBER,1721004658,0.4,88,98
logs_sample.jsonl,35,full_log_record,US_BANK_NUMBER,1721004658,0.05,7,17
logs_sample.jsonl,36,full_log_record,IP_ADDRESS,73.15.76.2,0.95,215,225
logs_sample.jsonl,36,full_log_record,DATE_TIME,two weeks,0.85,189,198
logs_sample.jsonl,36,full_log_record,PHONE_NUMBER,1721004795,0.4,7,17
logs_sample.jsonl,36,full_log_record,PHONE_NUMBER,1721004795,0.4,90,100
logs_sample.jsonl,36,full_log_record,US_BANK_NUMBER,1721004795,0.05,7,17
logs_sample.jsonl,37,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,176,202
logs_sample.jsonl,37,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,285,311
logs_sample.jsonl,37,full_log_record,PERSON,Daniel Okonkwo,0.85,258,272
logs_sample.jsonl,37,full_log_record,DATE_TIME,4419,0.85,363,367
logs_sample.jsonl,37,full_log_record,LOCATION,Hawthorne Blvd,0.85,371,385
logs_sample.jsonl,37,full_log_record,LOCATION,Portland,0.85,387,395
logs_sample.jsonl,37,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,324,339
logs_sample.jsonl,37,full_log_record,URL,example.net,0.5,191,202
logs_sample.jsonl,37,full_log_record,URL,example.net,0.5,300,311
logs_sample.jsonl,37,full_log_record,PHONE_NUMBER,1721004932,0.4,7,17
logs_sample.jsonl,37,full_log_record,PHONE_NUMBER,1721004932,0.4,88,98
logs_sample.jsonl,37,full_log_record,US_BANK_NUMBER,1721004932,0.05,7,17
logs_sample.jsonl,38,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,850,873
logs_sample.jsonl,38,full_log_record,DATE_TIME,2024-05-10,0.95,1165,1175
logs_sample.jsonl,38,full_log_record,DATE_TIME,2024-05-14,0.95,1197,1207
logs_sample.jsonl,38,full_log_record,DATE_TIME,1721005069,0.85,7,17
logs_sample.jsonl,38,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,38,full_log_record,PERSON,Marcus Webb,0.85,826,837
logs_sample.jsonl,38,full_log_record,DATE_TIME,1877,0.85,925,929
logs_sample.jsonl,38,full_log_record,LOCATION,Chicago,0.85,951,958
logs_sample.jsonl,38,full_log_record,DATE_TIME,8802,0.85,996,1000
logs_sample.jsonl,38,full_log_record,DATE_TIME,2023-04-11,0.85,1023,1033
logs_sample.jsonl,38,full_log_record,DATE_TIME,1909,0.85,1433,1437
logs_sample.jsonl,38,full_log_record,PHONE_NUMBER,+1-312-555-0143,0.75,886,901
logs_sample.jsonl,38,full_log_record,URL,example.com,0.5,862,873
logs_sample.jsonl,38,full_log_record,PHONE_NUMBER,1721005069,0.4,7,17
logs_sample.jsonl,38,full_log_record,PHONE_NUMBER,1721005069,0.4,88,98
logs_sample.jsonl,38,full_log_record,US_BANK_NUMBER,1721005069,0.05,7,17
logs_sample.jsonl,39,full_log_record,DATE_TIME,1721005206,0.85,7,17
logs_sample.jsonl,39,full_log_record,PHONE_NUMBER,1721005206,0.4,7,17
logs_sample.jsonl,39,full_log_record,PHONE_NUMBER,1721005206,0.4,90,100
logs_sample.jsonl,39,full_log_record,US_BANK_NUMBER,1721005206,0.05,7,17
logs_sample.jsonl,40,full_log_record,PHONE_NUMBER,1721005343,0.4,7,17
logs_sample.jsonl,40,full_log_record,PHONE_NUMBER,1721005343,0.4,88,98
logs_sample.jsonl,40,full_log_record,US_BANK_NUMBER,1721005343,0.05,7,17
logs_sample.jsonl,41,full_log_record,IP_ADDRESS,97.73.192.176,0.95,226,239
logs_sample.jsonl,41,full_log_record,DATE_TIME,ORD-2026-5010,0.85,196,209
logs_sample.jsonl,41,full_log_record,PHONE_NUMBER,1721005480,0.4,7,17
logs_sample.jsonl,41,full_log_record,PHONE_NUMBER,1721005480,0.4,90,100
logs_sample.jsonl,41,full_log_record,PHONE_NUMBER,97.73.192.176,0.4,226,239
logs_sample.jsonl,41,full_log_record,US_BANK_NUMBER,1721005480,0.05,7,17
logs_sample.jsonl,42,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,176,203
logs_sample.jsonl,42,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,287,314
logs_sample.jsonl,42,full_log_record,DATE_TIME,1721005617,0.85,7,17
logs_sample.jsonl,42,full_log_record,PERSON,Sofia Bergqvist,0.85,259,274
logs_sample.jsonl,42,full_log_record,LOCATION,Seattle,0.85,388,395
logs_sample.jsonl,42,full_log_record,LOCATION,WA,0.85,397,399
logs_sample.jsonl,42,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,327,342
logs_sample.jsonl,42,full_log_record,URL,sofia.be,0.5,176,184
logs_sample.jsonl,42,full_log_record,URL,example.com,0.5,192,203
logs_sample.jsonl,42,full_log_record,URL,sofia.be,0.5,287,295
logs_sample.jsonl,42,full_log_record,URL,example.com,0.5,303,314
logs_sample.jsonl,42,full_log_record,PHONE_NUMBER,1721005617,0.4,7,17
logs_sample.jsonl,42,full_log_record,PHONE_NUMBER,1721005617,0.4,88,98
logs_sample.jsonl,42,full_log_record,US_BANK_NUMBER,1721005617,0.05,7,17
logs_sample.jsonl,43,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,878,907
logs_sample.jsonl,43,full_log_record,DATE_TIME,2026-06-19,0.95,1193,1203
logs_sample.jsonl,43,full_log_record,DATE_TIME,2026-06-28,0.95,1225,1235
logs_sample.jsonl,43,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,43,full_log_record,LOCATION,Newton,0.85,979,985
logs_sample.jsonl,43,full_log_record,DATE_TIME,2021-09-30,0.85,1050,1060
logs_sample.jsonl,43,full_log_record,PERSON,RETURN_RECEIVED,0.85,1353,1368
logs_sample.jsonl,43,full_log_record,PHONE_NUMBER,+1-617-555-0192,0.75,920,935
logs_sample.jsonl,43,full_log_record,URL,example.org,0.5,896,907
logs_sample.jsonl,43,full_log_record,PHONE_NUMBER,1721005754,0.4,7,17
logs_sample.jsonl,43,full_log_record,PHONE_NUMBER,1721005754,0.4,88,98
logs_sample.jsonl,43,full_log_record,US_BANK_NUMBER,1721005754,0.05,7,17
logs_sample.jsonl,44,full_log_record,PHONE_NUMBER,1721005891,0.4,7,17
logs_sample.jsonl,44,full_log_record,PHONE_NUMBER,1721005891,0.4,90,100
logs_sample.jsonl,44,full_log_record,US_BANK_NUMBER,1721005891,0.05,7,17
logs_sample.jsonl,45,full_log_record,PHONE_NUMBER,1721006028,0.4,7,17
logs_sample.jsonl,45,full_log_record,PHONE_NUMBER,1721006028,0.4,88,98
logs_sample.jsonl,45,full_log_record,US_BANK_NUMBER,1721006028,0.05,7,17
logs_sample.jsonl,46,full_log_record,IP_ADDRESS,29.199.84.247,0.95,196,209
logs_sample.jsonl,46,full_log_record,DATE_TIME,1721006165,0.85,7,17
logs_sample.jsonl,46,full_log_record,PHONE_NUMBER,1721006165,0.4,7,17
logs_sample.jsonl,46,full_log_record,PHONE_NUMBER,1721006165,0.4,90,100
logs_sample.jsonl,46,full_log_record,US_BANK_NUMBER,1721006165,0.05,7,17
logs_sample.jsonl,47,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,176,203
logs_sample.jsonl,47,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,287,314
logs_sample.jsonl,47,full_log_record,PERSON,Sofia Bergqvist,0.85,259,274
logs_sample.jsonl,47,full_log_record,LOCATION,Seattle,0.85,388,395
logs_sample.jsonl,47,full_log_record,LOCATION,WA,0.85,397,399
logs_sample.jsonl,47,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,327,342
logs_sample.jsonl,47,full_log_record,URL,sofia.be,0.5,176,184
logs_sample.jsonl,47,full_log_record,URL,example.com,0.5,192,203
logs_sample.jsonl,47,full_log_record,URL,sofia.be,0.5,287,295
logs_sample.jsonl,47,full_log_record,URL,example.com,0.5,303,314
logs_sample.jsonl,47,full_log_record,PHONE_NUMBER,1721006302,0.4,7,17
logs_sample.jsonl,47,full_log_record,PHONE_NUMBER,1721006302,0.4,88,98
logs_sample.jsonl,47,full_log_record,US_BANK_NUMBER,1721006302,0.05,7,17
logs_sample.jsonl,48,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,882,907
logs_sample.jsonl,48,full_log_record,DATE_TIME,2022-07-27,0.95,1196,1206
logs_sample.jsonl,48,full_log_record,DATE_TIME,2022-07-28,0.95,1228,1238
logs_sample.jsonl,48,full_log_record,DATE_TIME,1721006439,0.85,7,17
logs_sample.jsonl,48,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,48,full_log_record,DATE_TIME,last month,0.85,744,754
logs_sample.jsonl,48,full_log_record,PERSON,Delgado,0.85,862,869
logs_sample.jsonl,48,full_log_record,LOCATION,Miami,0.85,984,989
logs_sample.jsonl,48,full_log_record,LOCATION,FL,0.85,991,993
logs_sample.jsonl,48,full_log_record,DATE_TIME,2022-11-03,0.85,1054,1064
logs_sample.jsonl,48,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,920,935
logs_sample.jsonl,48,full_log_record,URL,tomas.de,0.5,882,890
logs_sample.jsonl,48,full_log_record,URL,example.org,0.5,896,907
logs_sample.jsonl,48,full_log_record,PHONE_NUMBER,1721006439,0.4,7,17
logs_sample.jsonl,48,full_log_record,PHONE_NUMBER,1721006439,0.4,88,98
logs_sample.jsonl,48,full_log_record,US_BANK_NUMBER,1721006439,0.05,7,17
logs_sample.jsonl,49,full_log_record,PHONE_NUMBER,1721006576,0.4,7,17
logs_sample.jsonl,49,full_log_record,PHONE_NUMBER,1721006576,0.4,90,100
logs_sample.jsonl,49,full_log_record,US_BANK_NUMBER,1721006576,0.05,7,17
logs_sample.jsonl,50,full_log_record,DATE_TIME,1721006713,0.85,7,17
logs_sample.jsonl,50,full_log_record,PHONE_NUMBER,1721006713,0.4,7,17
logs_sample.jsonl,50,full_log_record,PHONE_NUMBER,1721006713,0.4,88,98
logs_sample.jsonl,50,full_log_record,US_BANK_NUMBER,1721006713,0.05,7,17
logs_sample.jsonl,51,full_log_record,IP_ADDRESS,132.198.106.15,0.95,252,266
logs_sample.jsonl,51,full_log_record,DATE_TIME,three weeks,0.85,178,189
logs_sample.jsonl,51,full_log_record,PHONE_NUMBER,1721006850,0.4,7,17
logs_sample.jsonl,51,full_log_record,PHONE_NUMBER,1721006850,0.4,90,100
logs_sample.jsonl,51,full_log_record,PHONE_NUMBER,132.198.106.15,0.4,252,266
logs_sample.jsonl,51,full_log_record,US_BANK_NUMBER,1721006850,0.05,7,17
logs_sample.jsonl,52,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,52,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,52,full_log_record,DATE_TIME,1721006987,0.85,7,17
logs_sample.jsonl,52,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,52,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,52,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,52,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,52,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,52,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,52,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,52,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,52,full_log_record,PHONE_NUMBER,1721006987,0.4,7,17
logs_sample.jsonl,52,full_log_record,PHONE_NUMBER,1721006987,0.4,88,98
logs_sample.jsonl,52,full_log_record,US_BANK_NUMBER,1721006987,0.05,7,17
logs_sample.jsonl,53,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,850,873
logs_sample.jsonl,53,full_log_record,DATE_TIME,2026-07-11,0.95,1165,1175
logs_sample.jsonl,53,full_log_record,DATE_TIME,2026-07-16,0.95,1197,1207
logs_sample.jsonl,53,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,53,full_log_record,PERSON,Marcus Webb,0.85,826,837
logs_sample.jsonl,53,full_log_record,DATE_TIME,1877,0.85,925,929
logs_sample.jsonl,53,full_log_record,LOCATION,Chicago,0.85,951,958
logs_sample.jsonl,53,full_log_record,DATE_TIME,8802,0.85,996,1000
logs_sample.jsonl,53,full_log_record,DATE_TIME,2023-04-11,0.85,1023,1033
logs_sample.jsonl,53,full_log_record,LOCATION,Ridge Planter,0.85,1264,1277
logs_sample.jsonl,53,full_log_record,PHONE_NUMBER,+1-312-555-0143,0.75,886,901
logs_sample.jsonl,53,full_log_record,URL,example.com,0.5,862,873
logs_sample.jsonl,53,full_log_record,PHONE_NUMBER,1721007124,0.4,7,17
logs_sample.jsonl,53,full_log_record,PHONE_NUMBER,1721007124,0.4,88,98
logs_sample.jsonl,53,full_log_record,US_BANK_NUMBER,1721007124,0.05,7,17
logs_sample.jsonl,54,full_log_record,DATE_TIME,4 business hours,0.85,217,233
logs_sample.jsonl,54,full_log_record,PHONE_NUMBER,1721007261,0.4,7,17
logs_sample.jsonl,54,full_log_record,PHONE_NUMBER,1721007261,0.4,90,100
logs_sample.jsonl,54,full_log_record,US_BANK_NUMBER,1721007261,0.05,7,17
logs_sample.jsonl,55,full_log_record,PHONE_NUMBER,1721007398,0.4,7,17
logs_sample.jsonl,55,full_log_record,PHONE_NUMBER,1721007398,0.4,88,98
logs_sample.jsonl,55,full_log_record,US_BANK_NUMBER,1721007398,0.05,7,17
logs_sample.jsonl,56,full_log_record,IP_ADDRESS,135.181.128.57,0.95,221,235
logs_sample.jsonl,56,full_log_record,DATE_TIME,last month,0.85,194,204
logs_sample.jsonl,56,full_log_record,PHONE_NUMBER,1721007535,0.4,7,17
logs_sample.jsonl,56,full_log_record,PHONE_NUMBER,1721007535,0.4,90,100
logs_sample.jsonl,56,full_log_record,PHONE_NUMBER,135.181.128.57,0.4,221,235
logs_sample.jsonl,56,full_log_record,US_BANK_NUMBER,1721007535,0.05,7,17
logs_sample.jsonl,57,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,176,203
logs_sample.jsonl,57,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,287,314
logs_sample.jsonl,57,full_log_record,PERSON,sess_1721007672_1ac97e,0.85,83,105
logs_sample.jsonl,57,full_log_record,PERSON,Sofia Bergqvist,0.85,259,274
logs_sample.jsonl,57,full_log_record,LOCATION,Seattle,0.85,388,395
logs_sample.jsonl,57,full_log_record,LOCATION,WA,0.85,397,399
logs_sample.jsonl,57,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,327,342
logs_sample.jsonl,57,full_log_record,URL,sofia.be,0.5,176,184
logs_sample.jsonl,57,full_log_record,URL,example.com,0.5,192,203
logs_sample.jsonl,57,full_log_record,URL,sofia.be,0.5,287,295
logs_sample.jsonl,57,full_log_record,URL,example.com,0.5,303,314
logs_sample.jsonl,57,full_log_record,PHONE_NUMBER,1721007672,0.4,7,17
logs_sample.jsonl,57,full_log_record,PHONE_NUMBER,1721007672,0.4,88,98
logs_sample.jsonl,57,full_log_record,US_BANK_NUMBER,1721007672,0.05,7,17
logs_sample.jsonl,58,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,872,898
logs_sample.jsonl,58,full_log_record,DATE_TIME,2024-07-27,0.95,1188,1198
logs_sample.jsonl,58,full_log_record,DATE_TIME,2024-07-28,0.95,1220,1230
logs_sample.jsonl,58,full_log_record,DATE_TIME,1721007809,0.85,7,17
logs_sample.jsonl,58,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,58,full_log_record,DATE_TIME,two weeks,0.85,739,748
logs_sample.jsonl,58,full_log_record,PERSON,Daniel Okonkwo,0.85,845,859
logs_sample.jsonl,58,full_log_record,DATE_TIME,4419,0.85,950,954
logs_sample.jsonl,58,full_log_record,LOCATION,Hawthorne Blvd,0.85,958,972
logs_sample.jsonl,58,full_log_record,LOCATION,Portland,0.85,974,982
logs_sample.jsonl,58,full_log_record,DATE_TIME,2024-01-22,0.85,1047,1057
logs_sample.jsonl,58,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,911,926
logs_sample.jsonl,58,full_log_record,URL,example.net,0.5,887,898
logs_sample.jsonl,58,full_log_record,PHONE_NUMBER,1721007809,0.4,7,17
logs_sample.jsonl,58,full_log_record,PHONE_NUMBER,1721007809,0.4,88,98
logs_sample.jsonl,58,full_log_record,US_BANK_NUMBER,1721007809,0.05,7,17
logs_sample.jsonl,59,full_log_record,DATE_TIME,30-day,0.85,173,179
logs_sample.jsonl,59,full_log_record,PHONE_NUMBER,1721007946,0.4,7,17
logs_sample.jsonl,59,full_log_record,PHONE_NUMBER,1721007946,0.4,90,100
logs_sample.jsonl,59,full_log_record,US_BANK_NUMBER,1721007946,0.05,7,17
logs_sample.jsonl,60,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,283,309
logs_sample.jsonl,60,full_log_record,PERSON,Daniel Okonkwo,0.85,267,281
logs_sample.jsonl,60,full_log_record,DATE_TIME,RF-2026-88059,0.85,385,398
logs_sample.jsonl,60,full_log_record,URL,example.net,0.5,298,309
logs_sample.jsonl,60,full_log_record,PHONE_NUMBER,1721008083,0.4,7,17
logs_sample.jsonl,60,full_log_record,PHONE_NUMBER,1721008083,0.4,88,98
logs_sample.jsonl,60,full_log_record,US_BANK_NUMBER,1721008083,0.05,7,17
logs_sample.jsonl,61,full_log_record,IP_ADDRESS,120.207.145.117,0.95,252,267
logs_sample.jsonl,61,full_log_record,DATE_TIME,1721008220,0.85,7,17
logs_sample.jsonl,61,full_log_record,DATE_TIME,three weeks,0.85,178,189
logs_sample.jsonl,61,full_log_record,PHONE_NUMBER,1721008220,0.4,7,17
logs_sample.jsonl,61,full_log_record,PHONE_NUMBER,1721008220,0.4,90,100
logs_sample.jsonl,61,full_log_record,US_BANK_NUMBER,1721008220,0.05,7,17
logs_sample.jsonl,62,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,176,203
logs_sample.jsonl,62,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,287,314
logs_sample.jsonl,62,full_log_record,DATE_TIME,1721008357,0.85,7,17
logs_sample.jsonl,62,full_log_record,PERSON,Sofia Bergqvist,0.85,259,274
logs_sample.jsonl,62,full_log_record,LOCATION,Seattle,0.85,388,395
logs_sample.jsonl,62,full_log_record,LOCATION,WA,0.85,397,399
logs_sample.jsonl,62,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,327,342
logs_sample.jsonl,62,full_log_record,URL,sofia.be,0.5,176,184
logs_sample.jsonl,62,full_log_record,URL,example.com,0.5,192,203
logs_sample.jsonl,62,full_log_record,URL,sofia.be,0.5,287,295
logs_sample.jsonl,62,full_log_record,URL,example.com,0.5,303,314
logs_sample.jsonl,62,full_log_record,PHONE_NUMBER,1721008357,0.4,7,17
logs_sample.jsonl,62,full_log_record,PHONE_NUMBER,1721008357,0.4,88,98
logs_sample.jsonl,62,full_log_record,US_BANK_NUMBER,1721008357,0.05,7,17
logs_sample.jsonl,63,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,887,913
logs_sample.jsonl,63,full_log_record,DATE_TIME,2025-03-26,0.95,1203,1213
logs_sample.jsonl,63,full_log_record,DATE_TIME,2025-03-28,0.95,1235,1245
logs_sample.jsonl,63,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,63,full_log_record,PERSON,Daniel Okonkwo,0.85,860,874
logs_sample.jsonl,63,full_log_record,DATE_TIME,4419,0.85,965,969
logs_sample.jsonl,63,full_log_record,LOCATION,Hawthorne Blvd,0.85,973,987
logs_sample.jsonl,63,full_log_record,LOCATION,Portland,0.85,989,997
logs_sample.jsonl,63,full_log_record,DATE_TIME,2024-01-22,0.85,1062,1072
logs_sample.jsonl,63,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,926,941
logs_sample.jsonl,63,full_log_record,URL,example.net,0.5,902,913
logs_sample.jsonl,63,full_log_record,PHONE_NUMBER,1721008494,0.4,7,17
logs_sample.jsonl,63,full_log_record,PHONE_NUMBER,1721008494,0.4,88,98
logs_sample.jsonl,63,full_log_record,US_BANK_NUMBER,1721008494,0.05,7,17
logs_sample.jsonl,64,full_log_record,DATE_TIME,4 business hours,0.85,217,233
logs_sample.jsonl,64,full_log_record,PHONE_NUMBER,1721008631,0.4,7,17
logs_sample.jsonl,64,full_log_record,PHONE_NUMBER,1721008631,0.4,90,100
logs_sample.jsonl,64,full_log_record,US_BANK_NUMBER,1721008631,0.05,7,17
logs_sample.jsonl,65,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,282,308
logs_sample.jsonl,65,full_log_record,PERSON,Daniel Okonkwo,0.85,266,280
logs_sample.jsonl,65,full_log_record,DATE_TIME,RF-2026-88064,0.85,384,397
logs_sample.jsonl,65,full_log_record,URL,example.net,0.5,297,308
logs_sample.jsonl,65,full_log_record,PHONE_NUMBER,1721008768,0.4,7,17
logs_sample.jsonl,65,full_log_record,PHONE_NUMBER,1721008768,0.4,88,98
logs_sample.jsonl,65,full_log_record,US_BANK_NUMBER,1721008768,0.05,7,17
logs_sample.jsonl,66,full_log_record,IP_ADDRESS,40.103.195.48,0.95,216,229
logs_sample.jsonl,66,full_log_record,DATE_TIME,1721008905,0.85,7,17
logs_sample.jsonl,66,full_log_record,PERSON,40.103.195.48,0.85,216,229
logs_sample.jsonl,66,full_log_record,PHONE_NUMBER,1721008905,0.4,7,17
logs_sample.jsonl,66,full_log_record,PHONE_NUMBER,1721008905,0.4,90,100
